season,deployment_date,retrieval_date,hours,days,camera_id,site,site_name,condition,doy,dayofstudy,month,date,timeofday,time.of.day,hour,year,day.night,temperature,temperature.c,Otter.detected,numberofOtter
early.fall,September 18th 12,October 22nd 12,816,34,GTC3,3,Glovertown,logged,296,296,October,10/20/2012,13:33:00,13.55,13,2012,day,77,25,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC3,3,Glovertown,logged,298,298,October,10/22/2012,12:53:00,12.88333333,12,2012,day,54,12.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,264,264,September,9/18/2012,21:21:00,21.35,21,2012,night,52,11.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,265,265,September,9/19/2012,3:05:00,3.083333333,3,2012,night,48,8.888888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,266,266,September,9/20/2012,13:15:00,13.25,13,2012,day,70,21.11111111,Y,1
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,267,267,September,9/21/2012,3:01:00,3.016666667,3,2012,night,50,10,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,267,267,September,9/21/2012,6:31:00,6.516666667,6,2012,night,52,11.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,271,271,September,9/25/2012,11:38:00,11.63333333,11,2012,day,64,17.77777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,271,271,September,9/25/2012,12:28:00,12.46666667,12,2012,day,72,22.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,271,271,September,9/25/2012,13:17:00,13.28333333,13,2012,day,68,20,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,271,271,September,9/25/2012,22:03:00,22.05,22,2012,night,46,7.777777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,273,273,September,9/27/2012,0:40:00,0.666666667,0,2012,night,48,8.888888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,274,274,September,9/28/2012,10:22:00,10.36666667,10,2012,day,64,17.77777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,275,275,September,9/29/2012,10:59:00,10.98333333,10,2012,day,52,11.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,275,275,September,9/29/2012,16:55:00,16.91666667,16,2012,day,77,25,Y,1
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,275,275,September,9/29/2012,20:47:00,20.78333333,20,2012,night,45,7.222222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,278,278,September,2/10/2012,4:10:00,4.166666667,4,2012,night,54,12.22222222,Y,1
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,278,278,October,2/10/2012,11:13:00,11.21666667,11,2012,day,59,15,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,278,278,October,2/10/2012,11:35:00,11.58333333,11,2012,day,63,17.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,282,282,October,6/10/2012,4:18:00,4.3,4,2012,night,41,5,Y,2
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,282,282,October,6/10/2012,14:21:00,14.35,14,2012,day,79,26.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,283,283,October,7/10/2012,10:15:00,10.25,10,2012,day,54,12.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,283,283,October,7/10/2012,14:38:00,14.63333333,14,2012,day,57,13.88888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,283,283,October,7/10/2012,23:43:00,23.71666667,23,2012,night,48,8.888888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,284,284,October,8/10/2012,7:27:00,7.45,7,2012,day,45,7.222222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,286,286,October,10/10/2012,7:13:00,7.216666667,7,2012,day,28,-2.222222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,286,286,October,10/10/2012,22:45:00,22.75,22,2012,night,37,2.777777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,288,288,October,12/10/2012,8:55:00,8.916666667,8,2012,day,41,5,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,288,288,October,12/10/2012,9:33:00,9.55,9,2012,day,50,10,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,288,288,October,12/10/2012,9:41:00,9.683333333,9,2012,day,54,12.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,288,288,October,12/10/2012,9:51:00,9.85,9,2012,day,57,13.88888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,288,288,October,12/10/2012,10:01:00,10.01666667,10,2012,day,61,16.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,288,288,October,12/10/2012,10:15:00,10.25,10,2012,day,64,17.77777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,288,288,October,12/10/2012,12:52:00,12.86666667,12,2012,day,73,22.77777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC4,4,Glovertown,logged,288,288,October,12/10/2012,13:49:00,13.81666667,13,2012,day,72,22.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,265,265,September,9/19/2012,7:57:00,7.95,7,2012,day,41,5,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,265,265,September,9/19/2012,10:33:00,10.55,10,2012,day,52,11.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,270,270,September,9/24/2012,22:00:00,22,22,2012,night,52,11.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,270,270,September,9/24/2012,22:14:00,22.23333333,22,2012,night,52,11.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,271,271,September,9/25/2012,15:22:00,15.36666667,15,2012,day,66,18.88888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,271,271,September,9/25/2012,16:03:00,16.05,16,2012,day,68,20,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,9:31:00,9.516666667,9,2012,day,48,8.888888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,10:00:00,10,10,2012,day,50,10,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,10:26:00,10.43333333,10,2012,day,52,11.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,11:00:00,11,11,2012,day,54,12.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,11:26:00,11.43333333,11,2012,day,56,13.33333333,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,11:36:00,11.6,11,2012,day,58,14.44444444,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,11:58:00,11.96666667,11,2012,day,60,15.55555556,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,12:06:00,12.1,12,2012,day,62,16.66666667,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,12:54:00,12.9,12,2012,day,64,17.77777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,12:59:00,12.98333333,12,2012,day,66,18.88888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,13:03:00,13.05,13,2012,day,68,20,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,13:09:00,13.15,13,2012,day,70,21.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,14:13:00,14.21666667,14,2012,day,72,22.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,15:36:00,15.6,15,2012,day,74,23.33333333,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,15:48:00,15.8,15,2012,day,76,24.44444444,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,18:23:00,18.38333333,18,2012,day,78,25.55555556,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC6,6,Glovertown,logged,274,274,September,9/28/2012,18:28:00,18.46666667,18,2012,day,80,26.66666667,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,275,275,September,9/29/2012,21:59:00,21.98333333,21,2012,night,50,10,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,12:30:00,12.5,12,2012,day,63,17.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,13:17:00,13.28333333,13,2012,day,70,21.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,13:42:00,13.7,13,2012,day,72,22.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,14:15:00,14.25,14,2012,day,77,25,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,14:54:00,14.9,14,2012,day,79,26.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,15:11:00,15.18333333,15,2012,day,82,27.77777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,15:33:00,15.55,15,2012,day,79,26.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,15:43:00,15.71666667,15,2012,day,77,25,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,15:52:00,15.86666667,15,2012,day,75,23.88888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,16:03:00,16.05,16,2012,day,75,23.88888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,16:12:00,16.2,16,2012,day,73,22.77777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,16:23:00,16.38333333,16,2012,day,72,22.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,16:36:00,16.6,16,2012,day,73,22.77777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,16:52:00,16.86666667,16,2012,day,75,23.88888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,17:01:00,17.01666667,17,2012,day,75,23.88888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,17:13:00,17.21666667,17,2012,day,75,23.88888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,17:30:00,17.5,17,2012,day,79,26.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,17:36:00,17.6,17,2012,day,75,23.88888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,17:45:00,17.75,17,2012,day,77,25,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,276,276,September,9/31/2012,18:00:00,18,18,2012,day,73,22.77777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,278,278,October,2/10/2012,17:09:00,17.15,17,2012,night,52,11.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,278,278,October,2/10/2012,10:34:00,10.56666667,10,2012,day,59,15,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,278,278,October,2/10/2012,11:02:00,11.03333333,11,2012,day,66,18.88888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,278,278,October,2/10/2012,11:13:00,11.21666667,11,2012,day,66,18.88888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC7,7,Glovertown,logged,278,278,October,2/10/2012,11:28:00,11.46666667,11,2012,day,66,18.88888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC9,9,Glovertown,logged,264,264,September,9/18/2012,11:24:00,11.4,11,2012,day,75,23.88888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC9,9,Glovertown,logged,265,265,September,9/19/2012,1:43:00,1.716666667,1,2012,night,46,7.777777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC9,9,Glovertown,logged,265,265,September,9/19/2012,8:01:00,8.016666667,8,2012,day,50,10,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC9,9,Glovertown,logged,265,265,September,9/19/2012,14:33:00,14.55,14,2012,day,73,22.77777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC9,9,Glovertown,logged,265,265,September,9/19/2012,17:20:00,17.33333333,17,2012,day,63,17.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC9,9,Glovertown,logged,266,266,September,9/20/2012,0:44:00,0.733333333,0,2012,night,50,10,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC9,9,Glovertown,logged,266,266,September,9/20/2012,20:17:00,20.28333333,20,2012,night,54,12.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,264,264,September,9/18/2012,15:50:00,15.83333333,15,2012,day,64,17.77777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,266,266,September,9/20/2012,2:55:00,2.916666667,2,2012,night,50,10,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,266,266,September,9/20/2012,19:47:00,19.78333333,19,2012,night,55,12.77777778,Y,2
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,266,266,September,9/20/2012,19:59:00,19.98333333,19,2012,night,59,15,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,266,266,September,9/20/2012,20:15:00,20.25,20,2012,night,61,16.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,267,267,September,9/21/2012,22:15:00,22.25,22,2012,night,54,12.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,268,268,September,9/22/2012,0:55:00,0.916666667,0,2012,night,55,12.77777778,Y,2
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,268,268,September,9/22/2012,0:57:00,0.95,0,2012,night,57,13.88888889,Y,1
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,268,268,September,9/22/2012,2:12:00,2.2,2,2012,night,54,12.22222222,Y,1
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,268,268,September,9/22/2012,20:21:00,20.35,20,2012,night,55,12.77777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,268,268,September,9/22/2012,20:23:00,20.38333333,20,2012,night,55,12.77777778,Y,2
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,269,269,September,9/23/2012,4:03:00,4.05,4,2012,night,59,15,Y,6
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,272,272,September,9/26/2012,12:53:00,12.88333333,12,2012,day,63,17.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,272,272,September,9/26/2012,20:29:00,20.48333333,20,2012,night,50,10,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,272,272,September,9/26/2012,20:58:00,20.96666667,20,2012,night,48,8.888888889,Y,1
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,273,273,September,9/27/2012,4:23:00,4.383333333,4,2012,night,45,7.222222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,276,276,September,9/30/2012,1:33:00,1.55,1,2012,night,39,3.888888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,276,276,September,9/30/2012,13:08:00,13.13333333,13,2012,day,63,17.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,277,277,September,1/10/2012,1:20:00,1.333333333,1,2012,night,43,6.111111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,277,277,October,1/10/2012,1:22:00,1.366666667,1,2012,night,45,7.222222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,278,278,October,2/10/2012,0:55:00,0.916666667,0,2012,night,54,12.22222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,278,278,October,2/10/2012,1:53:00,1.883333333,1,2012,night,52,11.11111111,Y,2
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,279,279,October,3/10/2012,1:07:00,1.116666667,1,2012,night,46,7.777777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,282,282,October,6/10/2012,1:18:00,1.3,1,2012,night,45,7.222222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,282,282,October,6/10/2012,13:40:00,13.66666667,13,2012,day,52,11.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,282,282,October,6/10/2012,14:35:00,14.58333333,14,2012,night,51,10.55555556,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,282,282,October,6/10/2012,19:55:00,19.91666667,19,2012,night,46,7.777777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,282,282,October,6/10/2012,19:57:00,19.95,19,2012,night,46,7.777777778,Y,1
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,283,283,October,7/10/2012,14:33:00,14.55,14,2012,day,59,15,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,283,283,October,7/10/2012,21:20:00,21.33333333,21,2012,night,48,8.888888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,284,284,October,8/10/2012,6:19:00,6.316666667,6,2012,night,43,6.111111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,285,285,October,9/10/2012,9:24:00,9.4,9,2012,day,45,7.222222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,286,286,October,10/10/2012,7:48:00,7.8,7,2012,day,26,-3.333333333,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,286,286,October,10/10/2012,21:40:00,21.66666667,21,2012,night,39,3.888888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,286,286,October,10/10/2012,23:24:00,23.4,23,2012,night,39,3.888888889,Y,1
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,289,289,October,10/13/2012,19:38:00,19.63333333,19,2012,night,32,0,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,289,289,October,10/13/2012,19:44:00,19.73333333,19,2012,night,34,1.111111111,Y,2
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,290,290,October,10/14/2012,9:44:00,9.733333333,9,2012,day,45,7.222222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,290,290,October,10/14/2012,22:12:00,22.2,22,2012,night,34,1.111111111,Y,2
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,291,291,October,10/15/2012,6:00:00,6,6,2012,night,31,-0.555555556,Y,2
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,291,291,October,10/15/2012,8:13:00,8.216666667,8,2012,day,31,-0.555555556,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,291,291,October,10/15/2012,8:17:00,8.283333333,8,2012,day,34,1.111111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,291,291,October,10/15/2012,19:18:00,19.3,19,2012,night,34,1.111111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,291,291,October,10/15/2012,19:20:00,19.33333333,19,2012,night,36,2.222222222,Y,3
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,291,291,October,10/15/2012,19:23:00,19.38333333,19,2012,night,36,2.222222222,Y,2
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,291,291,October,10/15/2012,19:26:00,19.43333333,19,2012,night,37,2.777777778,Y,9
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,291,291,October,10/15/2012,19:41:00,19.68333333,19,2012,night,36,2.222222222,Y,5
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,291,291,October,10/15/2012,19:42:00,19.7,19,2012,night,37,2.777777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,292,292,October,10/16/2012,2:30:00,2.5,2,2012,night,34,1.111111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,292,292,October,10/16/2012,2:43:00,2.716666667,2,2012,night,34,1.111111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,292,292,October,10/16/2012,2:46:00,2.766666667,2,2012,night,36,2.222222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,292,292,October,10/16/2012,4:05:00,4.083333333,4,2012,night,36,2.222222222,Y,2
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,292,292,October,10/16/2012,19:08:00,19.13333333,19,2012,night,54,12.22222222,Y,3
early.fall,September 18th 12,October 22nd 12,816,34,GTC10,10,Glovertown,logged,298,298,October,10/22/2012,8:26:00,8.433333333,8,2012,day,36,2.222222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,264,264,September,9/18/2012,10:25:00,10.41666667,10,2012,day,59,15,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,265,265,September,9/19/2012,5:24:00,5.4,5,2012,night,45,7.222222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,267,267,September,9/21/2012,10:17:00,10.28333333,10,2012,day,57,13.88888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,269,269,September,9/23/2012,3:45:00,3.75,3,2012,night,55,12.77777778,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,273,273,September,9/27/2012,5:47:00,5.783333333,5,2012,night,48,8.888888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,273,273,September,9/27/2012,21:23:00,21.38333333,21,2012,night,48,8.888888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,274,274,September,9/28/2012,2:46:00,2.766666667,2,2012,night,39,3.888888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,275,275,September,9/29/2012,14:13:00,14.21666667,14,2012,day,52,11.11111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,280,280,October,4/10/2012,21:33:00,21.55,21,2012,night,41,5,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,281,281,October,5/10/2012,5:24:00,5.4,5,2012,night,39,3.888888889,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,282,282,October,6/10/2012,19:49:00,19.81666667,19,2012,night,43,6.111111111,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,290,290,October,10/14/2012,3:11:00,3.183333333,3,2012,night,28,-2.222222222,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,290,290,October,10/14/2012,19:48:00,19.8,19,2012,night,34,1.111111111,Y,1
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,290,290,October,10/14/2012,20:58:00,20.96666667,20,2012,night,34,1.111111111,Y,3
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,291,291,October,10/15/2012,5:34:00,5.566666667,5,2012,night,32,0,Y,1
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,291,291,October,10/15/2012,20:49:00,20.81666667,20,2012,night,32,0,Y,1
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,291,291,October,10/15/2012,21:13:00,21.21666667,21,2012,night,32,0,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,291,291,October,10/15/2012,21:51:00,21.85,21,2012,night,32,0,Y,9
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,291,291,October,10/15/2012,23:47:00,23.78333333,23,2012,night,32,0,N,0
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,292,292,October,10/16/2012,0:34:00,0.566666667,0,2012,night,34,1.111111111,Y,1
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,292,292,October,10/16/2012,0:38:00,0.633333333,0,2012,night,36,2.222222222,Y,1
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,292,292,October,10/16/2012,0:44:00,0.733333333,0,2012,night,34,1.111111111,Y,2
early.fall,September 18th 12,October 22nd 12,816,34,GTC11,11,Glovertown,logged,292,292,October,10/16/2012,0:51:00,0.85,0,2012,night,36,2.222222222,Y,2
